ontology	issue_number	pr_number	case_type	difficulty	agent_config_tag	model	runtime	eval_repo_pr	f1	precision	recall	jaccard	case	agent
go-ontology	31876	31953	obsoletion	simple	v9	gpt-5.5	codex	116	1.0	1.0	1.0	1.0	go-#31876	std_codex_g55
go-ontology	31956	31960	obsoletion	simple	v9	gpt-5.5	codex	115	0.9	0.9	0.9	0.818	go-#31956	std_codex_g55
go-ontology	31295	32040	new_term	medium	v9	gpt-5.5	opencode	111	0.636	0.583	0.7	0.467	go-#31295	std_opencode_g55
go-ontology	27593	31997	new_term	hard	v9	gpt-5.5	opencode	110	0.786	0.786	0.786	0.647	go-#27593	std_opencode_g55
go-ontology	32046	32047	new_term	medium	v9	gpt-5.5	opencode	109	0.765	0.867	0.684	0.619	go-#32046	std_opencode_g55
go-ontology	31923	31938	other	simple	v9	gpt-5.5	opencode	108	1.0	1.0	1.0	1.0	go-#31923	std_opencode_g55
go-ontology	31902	32041	new_term	medium	v9	gpt-5.5	opencode	107	0.842	0.8	0.889	0.727	go-#31902	std_opencode_g55
go-ontology	31916	32024	obsoletion	medium	v9	gpt-5.5	opencode	106	0.965	0.965	0.965	0.932	go-#31916	std_opencode_g55
go-ontology	31295	32040	new_term	medium	v9	gpt-5.5	opencode	105	0.636	0.583	0.7	0.467	go-#31295	std_opencode_g55
go-ontology	31945	32013	reclassification	medium	v9	gpt-5.5	opencode	104	0.818	0.9	0.75	0.692	go-#31945	std_opencode_g55
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.5	opencode	103	0.696	0.889	0.571	0.533	go-#31961	std_opencode_g55
go-ontology	30894	32011	new_term	medium	v9	gpt-5.5	opencode	102	0.941	1.0	0.889	0.889	go-#30894	std_opencode_g55
go-ontology	31882	32036	obsoletion	simple	v9	gpt-5.5	opencode	101	1.0	1.0	1.0	1.0	go-#31882	std_opencode_g55
go-ontology	31969	31988	reclassification	hard	v9	gpt-5.5	opencode	100	0.938	0.914	0.964	0.883	go-#31969	std_opencode_g55
go-ontology	31984	31987	axiom_repair	hard	v9	gpt-5.5	opencode	99	0.947	0.9	1.0	0.9	go-#31984	std_opencode_g55
go-ontology	31967	31968	reclassification	medium	v9	gpt-5.5	opencode	98	1.0	1.0	1.0	1.0	go-#31967	std_opencode_g55
go-ontology	31981	31995	axiom_repair	simple	v9	gpt-5.5	opencode	97	1.0	1.0	1.0	1.0	go-#31981	std_opencode_g55
go-ontology	31964	31982	axiom_repair	medium	v9	gpt-5.5	opencode	96	1.0	1.0	1.0	1.0	go-#31964	std_opencode_g55
go-ontology	31935	31946	reclassification	medium	v9	gpt-5.5	opencode	95	0.857	0.9	0.818	0.75	go-#31935	std_opencode_g55
go-ontology	31636	31925	synonym_update	simple	v9	gpt-5.5	opencode	94	0.667	0.714	0.625	0.5	go-#31636	std_opencode_g55
go-ontology	31295	32040	new_term	medium	v9	gpt-5.5	opencode	93	0.696	0.667	0.727	0.533	go-#31295	std_opencode_g55
go-ontology	31670	31676	new_term	hard	v9	gpt-5.5	opencode	92	0.005	0.4	0.002	0.002	go-#31670	std_opencode_g55
go-ontology	27593	31997	new_term	hard	v9	gpt-5.5	opencode	91	0.786	0.786	0.786	0.647	go-#27593	std_opencode_g55
go-ontology	31923	31938	other	simple	v9	gpt-5.5	opencode	90	1.0	1.0	1.0	1.0	go-#31923	std_opencode_g55
go-ontology	32046	32047	new_term	medium	v9	gpt-5.5	opencode	89	0.765	0.867	0.684	0.619	go-#32046	std_opencode_g55
go-ontology	31902	32041	new_term	medium	v9	gpt-5.5	opencode	88	0.842	0.8	0.889	0.727	go-#31902	std_opencode_g55
go-ontology	31295	32040	new_term	medium	v9	gpt-5.5	opencode	87	0.696	0.667	0.727	0.533	go-#31295	std_opencode_g55
go-ontology	31882	32036	obsoletion	simple	v9	gpt-5.5	opencode	86	0.964	0.952	0.976	0.93	go-#31882	std_opencode_g55
go-ontology	31916	32024	obsoletion	medium	v9	gpt-5.5	opencode	85	0.965	0.965	0.965	0.932	go-#31916	std_opencode_g55
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.5	opencode	84	0.696	0.889	0.571	0.533	go-#31961	std_opencode_g55
go-ontology	31945	32013	reclassification	medium	v9	gpt-5.5	opencode	83	0.818	0.9	0.75	0.692	go-#31945	std_opencode_g55
go-ontology	31969	31988	reclassification	hard	v9	gpt-5.5	opencode	82	0.938	0.914	0.964	0.883	go-#31969	std_opencode_g55
go-ontology	30894	32011	new_term	medium	v9	gpt-5.5	opencode	81	0.941	1.0	0.889	0.889	go-#30894	std_opencode_g55
go-ontology	31981	31995	axiom_repair	simple	v9	gpt-5.5	opencode	80	1.0	1.0	1.0	1.0	go-#31981	std_opencode_g55
go-ontology	31984	31987	axiom_repair	hard	v9	gpt-5.5	opencode	79	0.947	0.9	1.0	0.9	go-#31984	std_opencode_g55
go-ontology	31964	31982	axiom_repair	medium	v9	gpt-5.5	opencode	78	1.0	1.0	1.0	1.0	go-#31964	std_opencode_g55
go-ontology	31967	31968	reclassification	medium	v9	gpt-5.5	opencode	77	1.0	1.0	1.0	1.0	go-#31967	std_opencode_g55
go-ontology	31636	31925	synonym_update	simple	v9	gpt-5.5	opencode	76	0.667	0.714	0.625	0.5	go-#31636	std_opencode_g55
go-ontology	31935	31946	reclassification	medium	v9	gpt-5.5	opencode	75	0.857	0.9	0.818	0.75	go-#31935	std_opencode_g55
go-ontology	31295	32040	new_term	medium	v9	gpt-5.5	codex	74	0.636	0.583	0.7	0.467	go-#31295	std_codex_g55
go-ontology	27593	31997	new_term	hard	v9	gpt-5.5	codex	73	1.0	1.0	1.0	1.0	go-#27593	std_codex_g55
go-ontology	31923	31938	other	simple	v9	gpt-5.5	codex	72	0.667	0.667	0.667	0.5	go-#31923	std_codex_g55
go-ontology	32046	32047	new_term	medium	v9	gpt-5.5	codex	71	0.867	0.867	0.867	0.765	go-#32046	std_codex_g55
go-ontology	31295	32040	new_term	medium	v9	gpt-5.5	codex	70	0.636	0.583	0.7	0.467	go-#31295	std_codex_g55
go-ontology	31902	32041	new_term	medium	v9	gpt-5.5	codex	69	0.842	0.8	0.889	0.727	go-#31902	std_codex_g55
go-ontology	31882	32036	obsoletion	simple	v9	gpt-5.5	codex	68	1.0	1.0	1.0	1.0	go-#31882	std_codex_g55
go-ontology	31670	31676	new_term	hard	v9	gpt-5.5	opencode	67	0.005	0.4	0.002	0.002	go-#31670	std_opencode_g55
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.5	codex	66	0.8	0.889	0.727	0.667	go-#31961	std_codex_g55
go-ontology	31916	32024	obsoletion	medium	v9	gpt-5.5	codex	65	0.965	0.965	0.965	0.932	go-#31916	std_codex_g55
go-ontology	31670	31676	new_term	hard	v9	gpt-5.5	codex	64	0.005	0.4	0.002	0.002	go-#31670	std_codex_g55
go-ontology	31969	31988	reclassification	hard	v9	gpt-5.5	codex	63	0.956	0.931	0.982	0.915	go-#31969	std_codex_g55
go-ontology	31984	31987	axiom_repair	hard	v9	gpt-5.5	codex	62	0.857	0.9	0.818	0.75	go-#31984	std_codex_g55
go-ontology	31945	32013	reclassification	medium	v9	gpt-5.5	codex	61	0.826	0.95	0.731	0.704	go-#31945	std_codex_g55
go-ontology	31636	31925	synonym_update	simple	v9	gpt-5.5	codex	60	0.857	0.857	0.857	0.75	go-#31636	std_codex_g55
go-ontology	31935	31946	reclassification	medium	v9	gpt-5.5	codex	59	0.8	0.8	0.8	0.667	go-#31935	std_codex_g55
go-ontology	31967	31968	reclassification	medium	v9	gpt-5.5	codex	58	0.8	0.667	1.0	0.667	go-#31967	std_codex_g55
go-ontology	31981	31995	axiom_repair	simple	v9	gpt-5.5	codex	57	1.0	1.0	1.0	1.0	go-#31981	std_codex_g55
go-ontology	31964	31982	axiom_repair	medium	v9	gpt-5.5	codex	56	0.857	0.75	1.0	0.75	go-#31964	std_codex_g55
go-ontology	30894	32011	new_term	medium	v9	gpt-5.5	codex	55	0.941	1.0	0.889	0.889	go-#30894	std_codex_g55
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.5	codex	54	0.8	0.889	0.727	0.667	go-#31961	std_codex_g55
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.4	opencode	51	0.762	0.889	0.667	0.615	go-#31961	std_opencode_g54
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.4	opencode	50	0.762	0.889	0.667	0.615	go-#31961	std_opencode_g54
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.4	codex	46	0.8	0.889	0.727	0.667	go-#31961	std_codex_g54
go-ontology	31935	31946	reclassification	medium	v9	gpt-5.4	codex	45	0.72	0.9	0.6	0.562	go-#31935	std_codex_g54
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.4	codex	40	0.8	0.889	0.727	0.667	go-#31961	std_codex_g54
go-ontology	31961	32015	obsoletion	simple	v9	claude-sonnet-4.5	claude	39	0.8	0.889	0.727	0.667	go-#31961	std_claude_son45
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.5	codex	38	0.762	0.889	0.667	0.615	go-#31961	std_codex_g55
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.4	codex	37	0.8	0.889	0.727	0.667	go-#31961	std_codex_g54
go-ontology	31961	32015	obsoletion	simple	v9	claude-haiku-4.5	claude	33	0.8	0.889	0.727	0.667	go-#31961	std_claude_hai45
go-ontology	31961	32015	obsoletion	simple	v9	gpt-5.4	codex	32	0.8	0.889	0.727	0.667	go-#31961	std_codex_g54
go-ontology	31961	32015	obsoletion	simple	v9	claude-sonnet-4.5	claude	31	0.8	0.889	0.727	0.667	go-#31961	std_claude_son45
cell-ontology	3597	3598	new_term	hard	v3	gpt-5.4	opencode	598	0.714	0.741	0.69	0.556	cel#3597	std_opencode_g54
cell-ontology	3584	3585	new_term	hard	v3	gpt-5.4	opencode	597	0.0	0.0	0.0	0.0	cel#3584	std_opencode_g54
cell-ontology	3590	3591	other	simple	v3	gpt-5.4	opencode	596	0.0	0.0	0.0	0.0	cel#3590	std_opencode_g54
cell-ontology	3521	3583	other	simple	v3	gpt-5.4	opencode	595	0.0	0.0	0.0	0.0	cel#3521	std_opencode_g54
cell-ontology	3588	3589	axiom_repair	medium	v3	gpt-5.4	opencode	594	0.585	0.632	0.545	0.414	cel#3588	std_opencode_g54
cell-ontology	3533	3571	new_term	hard	v3	gpt-5.4	opencode	593	0.009	0.004	0.926	0.004	cel#3533	std_opencode_g54
cell-ontology	3497	3574	new_term	medium	v3	gpt-5.4	opencode	592	0.073	0.04	0.4	0.038	cel#3497	std_opencode_g54
cell-ontology	3536	3537	axiom_repair	hard	v3	gpt-5.4	codex	591	0.344	0.265	0.491	0.208	cel#3536	std_codex_g54
cell-ontology	3559	3564	synonym_update	simple	v3	gpt-5.4	opencode	590	0.0	0.0	0.0	0.0	cel#3559	std_opencode_g54
cell-ontology	3500	3570	other	simple	v3	gpt-5.4	opencode	589	0.0	0.0	0.0	0.0	cel#3500	std_opencode_g54
cell-ontology	3453	3556	new_term	medium	v3	gpt-5.4	opencode	588	0.125	0.125	0.125	0.067	cel#3453	std_opencode_g54
cell-ontology	3550	3563	reclassification	medium	v3	gpt-5.4	opencode	587	0.235	0.154	0.5	0.133	cel#3550	std_opencode_g54
cell-ontology	3452	3554	new_term	medium	v3	gpt-5.4	opencode	586	0.062	0.067	0.059	0.032	cel#3452	std_opencode_g54
cell-ontology	3454	3555	axiom_repair	medium	v3	gpt-5.4	opencode	585	0.667	0.75	0.6	0.5	cel#3454	std_opencode_g54
cell-ontology	3536	3537	axiom_repair	hard	v3	gpt-5.4	opencode	584	0.613	0.663	0.57	0.442	cel#3536	std_opencode_g54
cell-ontology	3333	3547	axiom_repair	simple	v3	gpt-5.4	opencode	583	0.48	0.5	0.462	0.316	cel#3333	std_opencode_g54
cell-ontology	3534	3535	new_term	medium	v3	gpt-5.4	opencode	582	0.0	0.0	0.0	0.0	cel#3534	std_opencode_g54
cell-ontology	3408	3522	other	hard	v3	gpt-5.4	opencode	580	0.357	0.299	0.442	0.217	cel#3408	std_opencode_g54
cell-ontology	3460	3508	new_term	medium	v3	gpt-5.4	opencode	579	0.0	0.0	0.0	0.0	cel#3460	std_opencode_g54
cell-ontology	3523	3524	other	simple	v3	gpt-5.4	opencode	578	0.375	0.429	0.333	0.231	cel#3523	std_opencode_g54
cell-ontology	3519	3520	new_term	simple	v3	gpt-5.4	opencode	577	0.0	0.0	0.0	0.0	cel#3519	std_opencode_g54
cell-ontology	3457	3467	new_term	medium	v3	gpt-5.4	opencode	575	0.08	0.043	0.545	0.042	cel#3457	std_opencode_g54
cell-ontology	3458	3505	new_term	medium	v3	gpt-5.4	opencode	574	0.0	0.0	0.0	0.0	cel#3458	std_opencode_g54
cell-ontology	3259	3450	new_term	medium	v3	gpt-5.4	opencode	573	0.0	0.0	0.0	0.0	cel#3259	std_opencode_g54
cell-ontology	3447	3448	other	medium	v3	gpt-5.4	opencode	572	0.444	0.375	0.545	0.286	cel#3447	std_opencode_g54
cell-ontology	3379	3444	reclassification	simple	v3	gpt-5.4	opencode	570	0.5	1.0	0.333	0.333	cel#3379	std_opencode_g54
cell-ontology	3332	3333	bulk_edit	medium	v3	gpt-5.4	opencode	569	0.407	0.3	0.632	0.255	cel#3332	std_opencode_g54
cell-ontology	3382	3440	axiom_repair	simple	v3	gpt-5.4	opencode	568	0.667	1.0	0.5	0.5	cel#3382	std_opencode_g54
cell-ontology	2967	3309	axiom_repair	simple	v3	gpt-5.4	opencode	567	0.333	0.5	0.25	0.2	cel#2967	std_opencode_g54
cell-ontology	3267	3268	documentation	simple	v3	gpt-5.4	opencode	565	0.448	0.867	0.302	0.289	cel#3267	std_opencode_g54
cell-ontology	3252	3253	new_term	medium	v3	gpt-5.4	opencode	564	0.0	0.0	0.0	0.0	cel#3252	std_opencode_g54
cell-ontology	3196	3248	new_term	medium	v3	gpt-5.4	opencode	563	0.0	0.0	0.0	0.0	cel#3196	std_opencode_g54
cell-ontology	3243	3251	axiom_repair	medium	v3	gpt-5.4	opencode	562	0.5	0.471	0.533	0.333	cel#3243	std_opencode_g54
cell-ontology	3239	3245	reclassification	medium	v3	gpt-5.4	opencode	561	0.333	0.273	0.429	0.2	cel#3239	std_opencode_g54
cell-ontology	3584	3585	new_term	hard	v3	gpt-5.5	opencode	560	0.639	0.639	0.639	0.469	cel#3584	std_opencode_g55
cell-ontology	3597	3598	new_term	hard	v3	gpt-5.5	opencode	559	0.667	0.667	0.667	0.5	cel#3597	std_opencode_g55
cell-ontology	3590	3591	other	simple	v3	gpt-5.5	opencode	558	0.0	0.0	0.0	0.0	cel#3590	std_opencode_g55
cell-ontology	3588	3589	axiom_repair	medium	v3	gpt-5.5	opencode	557	0.583	0.737	0.483	0.412	cel#3588	std_opencode_g55
cell-ontology	3521	3583	other	simple	v3	gpt-5.5	opencode	556	0.634	1.0	0.464	0.464	cel#3521	std_opencode_g55
cell-ontology	3497	3574	new_term	medium	v3	gpt-5.5	opencode	555	0.073	0.04	0.4	0.038	cel#3497	std_opencode_g55
cell-ontology	3533	3571	new_term	hard	v3	gpt-5.5	opencode	554	0.005	0.003	0.421	0.003	cel#3533	std_opencode_g55
cell-ontology	3500	3570	other	simple	v3	gpt-5.5	opencode	553	0.0	0.0	0.0	0.0	cel#3500	std_opencode_g55
cell-ontology	3559	3564	synonym_update	simple	v3	gpt-5.5	opencode	552	0.0	0.0	0.0	0.0	cel#3559	std_opencode_g55
cell-ontology	3550	3563	reclassification	medium	v3	gpt-5.5	opencode	551	0.222	0.154	0.4	0.125	cel#3550	std_opencode_g55
cell-ontology	3453	3556	new_term	medium	v3	gpt-5.5	opencode	550	0.12	0.125	0.115	0.064	cel#3453	std_opencode_g55
cell-ontology	3452	3554	new_term	medium	v3	gpt-5.5	opencode	549	0.062	0.067	0.059	0.032	cel#3452	std_opencode_g55
cell-ontology	3536	3537	axiom_repair	hard	v3	gpt-5.5	opencode	548	0.083	0.061	0.128	0.043	cel#3536	std_opencode_g55
cell-ontology	3346	3549	axiom_repair	hard	v3	gpt-5.5	opencode	547	0.593	0.667	0.533	0.421	cel#3346	std_opencode_g55
cell-ontology	3333	3547	axiom_repair	simple	v3	gpt-5.5	opencode	546	0.429	0.5	0.375	0.273	cel#3333	std_opencode_g55
cell-ontology	3534	3535	new_term	medium	v3	gpt-5.5	opencode	545	0.0	0.0	0.0	0.0	cel#3534	std_opencode_g55
cell-ontology	3523	3524	other	simple	v3	gpt-5.5	opencode	543	0.353	0.429	0.3	0.214	cel#3523	std_opencode_g55
cell-ontology	3447	3448	other	medium	v3	claude-opus-4.7	claude	537	0.444	0.375	0.545	0.286	cel#3447	std_claude_op47
cell-ontology	3597	3598	new_term	hard	v3	gpt-5.4	opencode	536	0.714	0.741	0.69	0.556	cel#3597	std_opencode_g54
cell-ontology	3590	3591	other	simple	v3	gpt-5.4	opencode	535	0.0	0.0	0.0	0.0	cel#3590	std_opencode_g54
cell-ontology	3588	3589	axiom_repair	medium	v3	gpt-5.4	opencode	534	0.585	0.632	0.545	0.414	cel#3588	std_opencode_g54
cell-ontology	3584	3585	new_term	hard	v3	gpt-5.4	opencode	533	0.0	0.0	0.0	0.0	cel#3584	std_opencode_g54
cell-ontology	3521	3583	other	simple	v3	gpt-5.4	opencode	532	0.0	0.0	0.0	0.0	cel#3521	std_opencode_g54
cell-ontology	3497	3574	new_term	medium	v3	gpt-5.4	opencode	531	0.073	0.04	0.4	0.038	cel#3497	std_opencode_g54
cell-ontology	3533	3571	new_term	hard	v3	gpt-5.4	opencode	530	0.009	0.004	0.926	0.004	cel#3533	std_opencode_g54
cell-ontology	3559	3564	synonym_update	simple	v3	gpt-5.4	opencode	529	0.0	0.0	0.0	0.0	cel#3559	std_opencode_g54
cell-ontology	3500	3570	other	simple	v3	gpt-5.4	opencode	528	0.0	0.0	0.0	0.0	cel#3500	std_opencode_g54
cell-ontology	3550	3563	reclassification	medium	v3	gpt-5.4	opencode	527	0.235	0.154	0.5	0.133	cel#3550	std_opencode_g54
cell-ontology	3453	3556	new_term	medium	v3	gpt-5.4	opencode	526	0.125	0.125	0.125	0.067	cel#3453	std_opencode_g54
cell-ontology	3454	3555	axiom_repair	medium	v3	gpt-5.4	opencode	525	0.667	0.75	0.6	0.5	cel#3454	std_opencode_g54
cell-ontology	3452	3554	new_term	medium	v3	gpt-5.4	opencode	523	0.062	0.067	0.059	0.032	cel#3452	std_opencode_g54
cell-ontology	3333	3547	axiom_repair	simple	v3	gpt-5.4	opencode	522	0.48	0.5	0.462	0.316	cel#3333	std_opencode_g54
cell-ontology	3536	3537	axiom_repair	hard	v3	gpt-5.4	opencode	521	0.613	0.663	0.57	0.442	cel#3536	std_opencode_g54
cell-ontology	3534	3535	new_term	medium	v3	gpt-5.4	opencode	520	0.0	0.0	0.0	0.0	cel#3534	std_opencode_g54
cell-ontology	3523	3524	other	simple	v3	gpt-5.4	opencode	518	0.375	0.429	0.333	0.231	cel#3523	std_opencode_g54
cell-ontology	3408	3522	other	hard	v3	gpt-5.4	opencode	517	0.357	0.299	0.442	0.217	cel#3408	std_opencode_g54
cell-ontology	3460	3508	new_term	medium	v3	gpt-5.4	opencode	516	0.0	0.0	0.0	0.0	cel#3460	std_opencode_g54
cell-ontology	3458	3505	new_term	medium	v3	gpt-5.4	opencode	515	0.0	0.0	0.0	0.0	cel#3458	std_opencode_g54
cell-ontology	3519	3520	new_term	simple	v3	gpt-5.4	opencode	514	0.0	0.0	0.0	0.0	cel#3519	std_opencode_g54
cell-ontology	3457	3467	new_term	medium	v3	gpt-5.4	opencode	513	0.08	0.043	0.545	0.042	cel#3457	std_opencode_g54
cell-ontology	3259	3450	new_term	medium	v3	gpt-5.4	opencode	511	0.0	0.0	0.0	0.0	cel#3259	std_opencode_g54
cell-ontology	3447	3448	other	medium	v3	gpt-5.4	opencode	510	0.444	0.375	0.545	0.286	cel#3447	std_opencode_g54
cell-ontology	3379	3444	reclassification	simple	v3	gpt-5.4	opencode	509	0.5	1.0	0.333	0.333	cel#3379	std_opencode_g54
cell-ontology	3382	3440	axiom_repair	simple	v3	gpt-5.4	opencode	508	0.667	1.0	0.5	0.5	cel#3382	std_opencode_g54
cell-ontology	3332	3333	bulk_edit	medium	v3	gpt-5.4	opencode	506	0.407	0.3	0.632	0.255	cel#3332	std_opencode_g54
cell-ontology	2967	3309	axiom_repair	simple	v3	gpt-5.4	opencode	505	0.333	0.5	0.25	0.2	cel#2967	std_opencode_g54
cell-ontology	3267	3268	documentation	simple	v3	gpt-5.4	opencode	504	0.448	0.867	0.302	0.289	cel#3267	std_opencode_g54
cell-ontology	3252	3253	new_term	medium	v3	gpt-5.4	opencode	503	0.0	0.0	0.0	0.0	cel#3252	std_opencode_g54
cell-ontology	3243	3251	axiom_repair	medium	v3	gpt-5.4	opencode	502	0.5	0.471	0.533	0.333	cel#3243	std_opencode_g54
cell-ontology	3196	3248	new_term	medium	v3	gpt-5.4	opencode	501	0.0	0.0	0.0	0.0	cel#3196	std_opencode_g54
cell-ontology	3239	3245	reclassification	medium	v3	gpt-5.4	opencode	500	0.333	0.273	0.429	0.2	cel#3239	std_opencode_g54
cell-ontology	3597	3598	new_term	hard	v3	gpt-5.5	opencode	499	0.667	0.667	0.667	0.5	cel#3597	std_opencode_g55
cell-ontology	3590	3591	other	simple	v3	gpt-5.5	opencode	498	0.0	0.0	0.0	0.0	cel#3590	std_opencode_g55
cell-ontology	3588	3589	axiom_repair	medium	v3	gpt-5.5	opencode	497	0.583	0.737	0.483	0.412	cel#3588	std_opencode_g55
cell-ontology	3497	3574	new_term	medium	v3	gpt-5.5	opencode	496	0.073	0.04	0.4	0.038	cel#3497	std_opencode_g55
cell-ontology	3584	3585	new_term	hard	v3	gpt-5.5	opencode	495	0.639	0.639	0.639	0.469	cel#3584	std_opencode_g55
cell-ontology	3521	3583	other	simple	v3	gpt-5.5	opencode	494	0.634	1.0	0.464	0.464	cel#3521	std_opencode_g55
cell-ontology	3533	3571	new_term	hard	v3	gpt-5.5	opencode	493	0.005	0.003	0.421	0.003	cel#3533	std_opencode_g55
cell-ontology	3500	3570	other	simple	v3	gpt-5.5	opencode	492	0.0	0.0	0.0	0.0	cel#3500	std_opencode_g55
cell-ontology	3559	3564	synonym_update	simple	v3	gpt-5.5	opencode	491	0.0	0.0	0.0	0.0	cel#3559	std_opencode_g55
cell-ontology	3550	3563	reclassification	medium	v3	gpt-5.5	opencode	490	0.222	0.154	0.4	0.125	cel#3550	std_opencode_g55
cell-ontology	3453	3556	new_term	medium	v3	gpt-5.5	opencode	489	0.12	0.125	0.115	0.064	cel#3453	std_opencode_g55
cell-ontology	3452	3554	new_term	medium	v3	gpt-5.5	opencode	488	0.062	0.067	0.059	0.032	cel#3452	std_opencode_g55
cell-ontology	3346	3549	axiom_repair	hard	v3	gpt-5.5	opencode	487	0.593	0.667	0.533	0.421	cel#3346	std_opencode_g55
cell-ontology	3333	3547	axiom_repair	simple	v3	gpt-5.5	opencode	486	0.429	0.5	0.375	0.273	cel#3333	std_opencode_g55
cell-ontology	3536	3537	axiom_repair	hard	v3	gpt-5.5	opencode	485	0.083	0.061	0.128	0.043	cel#3536	std_opencode_g55
cell-ontology	3534	3535	new_term	medium	v3	gpt-5.5	opencode	484	0.0	0.0	0.0	0.0	cel#3534	std_opencode_g55
cell-ontology	3523	3524	other	simple	v3	gpt-5.5	opencode	481	0.353	0.429	0.3	0.214	cel#3523	std_opencode_g55
cell-ontology	3584	3585	new_term	hard	v3	gpt-5.4	codex	480	0.249	0.25	0.248	0.142	cel#3584	std_codex_g54
cell-ontology	3346	3549	axiom_repair	hard	v3	claude-opus-4.7	claude	476	0.615	0.667	0.571	0.444	cel#3346	std_claude_op47
cell-ontology	3523	3524	other	simple	v3	claude-opus-4.7	claude	475	0.667	0.571	0.8	0.5	cel#3523	std_claude_op47
cell-ontology	3584	3585	new_term	hard	v3	gpt-5.4	opencode	471	0.249	0.25	0.248	0.142	cel#3584	std_opencode_g54
cell-ontology	3458	3505	new_term	medium	v3	gpt-5.4	codex	333	0.0	0.0	0.0	0.0	cel#3458	std_codex_g54
cell-ontology	3479	3526	axiom_repair	medium	v3	gpt-5.4	codex	329	0.182	0.25	0.143	0.1	cel#3479	std_codex_g54
cell-ontology	3452	3554	new_term	medium	v3	gpt-5.4	codex	324	0.375	0.4	0.353	0.231	cel#3452	std_codex_g54
cell-ontology	3333	3547	axiom_repair	simple	v3	gpt-5.4	codex	322	0.429	0.5	0.375	0.273	cel#3333	std_codex_g54
cell-ontology	3523	3524	other	simple	v3	gpt-5.4	codex	321	0.353	0.429	0.3	0.214	cel#3523	std_codex_g54
cell-ontology	3196	3248	new_term	medium	v3	gpt-5.5	codex	315	0.0	0.0	0.0	0.0	cel#3196	std_codex_g55
cell-ontology	3453	3556	new_term	medium	v3	gpt-5.4	codex	301	0.125	0.125	0.125	0.067	cel#3453	std_codex_g54
cell-ontology	3534	3535	new_term	medium	v3	gpt-5.4	codex	300	0.0	0.0	0.0	0.0	cel#3534	std_codex_g54
cell-ontology	3497	3574	new_term	medium	v3	gpt-5.4	codex	299	0.091	0.05	0.5	0.048	cel#3497	std_codex_g54
cell-ontology	3521	3583	other	simple	v3	gpt-5.4	codex	298	0.0	0.0	0.0	0.0	cel#3521	std_codex_g54
cell-ontology	3597	3598	new_term	hard	v3	gpt-5.4	codex	297	0.0	0.0	0.0	0.0	cel#3597	std_codex_g54
cell-ontology	3243	3251	axiom_repair	medium	v3	gpt-5.4	codex	296	0.471	0.471	0.471	0.308	cel#3243	std_codex_g54
cell-ontology	3479	3526	axiom_repair	medium	v3	gpt-5.4	codex	295	0.182	0.25	0.143	0.1	cel#3479	std_codex_g54
cell-ontology	3460	3508	new_term	medium	v3	gpt-5.4	codex	294	0.0	0.0	0.0	0.0	cel#3460	std_codex_g54
cell-ontology	3588	3589	axiom_repair	medium	v3	gpt-5.4	codex	293	0.462	0.632	0.364	0.3	cel#3588	std_codex_g54
cell-ontology	3379	3444	reclassification	simple	v3	gpt-5.4	codex	292	0.5	1.0	0.333	0.333	cel#3379	std_codex_g54
cell-ontology	3559	3564	synonym_update	simple	v3	gpt-5.4	codex	291	0.0	0.0	0.0	0.0	cel#3559	std_codex_g54
cell-ontology	3550	3563	reclassification	medium	v3	gpt-5.4	codex	290	0.125	0.077	0.333	0.067	cel#3550	std_codex_g54
cell-ontology	3408	3522	other	hard	v3	gpt-5.4	codex	289	0.609	0.597	0.622	0.438	cel#3408	std_codex_g54
cell-ontology	3533	3571	new_term	hard	v3	gpt-5.4	codex	288	0.002	0.001	0.15	0.001	cel#3533	std_codex_g54
cell-ontology	3346	3549	axiom_repair	hard	v3	gpt-5.4	codex	287	0.222	0.25	0.2	0.125	cel#3346	std_codex_g54
cell-ontology	3590	3591	other	simple	v3	gpt-5.4	codex	286	0.0	0.0	0.0	0.0	cel#3590	std_codex_g54
cell-ontology	3500	3570	other	simple	v3	gpt-5.4	codex	285	0.667	1.0	0.5	0.5	cel#3500	std_codex_g54
cell-ontology	3353	3354	new_term	medium	v3	claude-sonnet-4.5	claude	283	0.0	0.0	0.0	0.0	cel#3353	std_claude_son45
cell-ontology	3479	3526	axiom_repair	medium	v3	claude-sonnet-4.5	claude	282	0.333	0.25	0.5	0.2	cel#3479	std_claude_son45
cell-ontology	3252	3253	new_term	medium	v3	claude-sonnet-4.5	claude	281	0.0	0.0	0.0	0.0	cel#3252	std_claude_son45
cell-ontology	3458	3505	new_term	medium	v3	claude-opus-4.7	claude	280	0.615	0.727	0.533	0.444	cel#3458	std_claude_op47
cell-ontology	3534	3535	new_term	medium	v3	claude-opus-4.7	claude	279	0.778	0.778	0.778	0.636	cel#3534	std_claude_op47
